ID,target
year_week_431_store_5_category_12,4
year_week_432_store_5_category_12,0
year_week_425_store_5_category_13,3
year_week_426_store_5_category_13,2
year_week_427_store_5_category_13,2
year_week_428_store_5_category_13,3
year_week_429_store_5_category_13,4
year_week_430_store_5_category_13,4
year_week_431_store_5_category_13,4
year_week_432_store_5_category_13,1
year_week_425_store_5_category_14,2
year_week_426_store_5_category_14,2
year_week_427_store_5_category_14,3
year_week_428_store_5_category_14,1
year_week_429_store_5_category_14,3
year_week_430_store_5_category_14,3
year_week_431_store_5_category_14,2
year_week_432_store_5_category_14,3
year_week_425_store_5_category_15,3
year_week_426_store_5_category_15,1
year_week_427_store_5_category_15,1
year_week_428_store_5_category_15,2
year_week_429_store_5_category_15,1
year_week_430_store_5_category_15,2
year_week_431_store_5_category_15,1
year_week_432_store_5_category_15,1
year_week_425_store_5_category_16,0
year_week_426_store_5_category_16,1
year_week_427_store_5_category_16,2
year_week_428_store_5_category_16,2
year_week_429_store_5_category_16,3
year_week_430_store_5_category_16,3
year_week_431_store_5_category_16,1
year_week_432_store_5_category_16,3
year_week_425_store_5_category_17,2
year_week_426_store_5_category_17,4
year_week_427_store_5_category_17,3
year_week_428_store_5_category_17,4
year_week_429_store_5_category_17,2
year_week_430_store_5_category_17,3
year_week_431_store_5_category_17,3
year_week_432_store_5_category_17,2
year_week_425_store_5_category_18,1
year_week_426_store_5_category_18,0
year_week_427_store_5_category_18,3
year_week_428_store_5_category_18,0
year_week_429_store_5_category_18,0
year_week_430_store_5_category_18,1
year_week_431_store_5_category_18,2
year_week_432_store_5_category_18,4
year_week_425_store_5_category_19,4
year_week_426_store_5_category_19,1
year_week_427_store_5_category_19,4
year_week_428_store_5_category_19,4
year_week_429_store_5_category_19,2
year_week_430_store_5_category_19,2
year_week_431_store_5_category_19,3
year_week_432_store_5_category_19,4
year_week_425_store_5_category_2,0
year_week_426_store_5_category_2,4
year_week_427_store_5_category_2,0
year_week_428_store_5_category_2,3
year_week_429_store_5_category_2,3
year_week_430_store_5_category_2,1
year_week_431_store_5_category_2,4
year_week_432_store_5_category_2,3
year_week_425_store_5_category_20,2
year_week_426_store_5_category_20,1
year_week_427_store_5_category_20,0
year_week_428_store_5_category_20,3
year_week_429_store_5_category_20,4
year_week_430_store_5_category_20,3
year_week_431_store_5_category_20,2
year_week_432_store_5_category_20,4
year_week_425_store_5_category_21,2
year_week_426_store_5_category_21,3
year_week_427_store_5_category_21,4
year_week_428_store_5_category_21,2
year_week_429_store_5_category_21,0
year_week_430_store_5_category_21,0
year_week_431_store_5_category_21,0
year_week_432_store_5_category_21,4
year_week_425_store_5_category_22,0
year_week_426_store_5_category_22,0
year_week_427_store_5_category_22,2
year_week_428_store_5_category_22,2
year_week_429_store_5_category_22,2
year_week_430_store_5_category_22,4
year_week_431_store_5_category_22,1
year_week_432_store_5_category_22,4
year_week_425_store_5_category_23,3
year_week_426_store_5_category_23,0
year_week_427_store_5_category_23,2
year_week_428_store_5_category_23,2
year_week_429_store_5_category_23,0
year_week_430_store_5_category_23,1
year_week_431_store_5_category_23,2
year_week_432_store_5_category_23,3
year_week_425_store_5_category_24,1
year_week_426_store_5_category_24,0
year_week_427_store_5_category_24,2
year_week_428_store_5_category_24,0
year_week_429_store_5_category_24,1
year_week_430_store_5_category_24,4
year_week_431_store_5_category_24,0
year_week_432_store_5_category_24,0
year_week_425_store_5_category_25,3
year_week_426_store_5_category_25,1
year_week_427_store_5_category_25,1
year_week_428_store_5_category_25,0
year_week_429_store_5_category_25,2
year_week_430_store_5_category_25,3
year_week_431_store_5_category_25,2
year_week_432_store_5_category_25,4
year_week_425_store_5_category_26,1
year_week_426_store_5_category_26,4
year_week_427_store_5_category_26,0
year_week_428_store_5_category_26,1
year_week_429_store_5_category_26,2
year_week_430_store_5_category_26,2
year_week_431_store_5_category_26,0
year_week_432_store_5_category_26,0
year_week_425_store_5_category_27,3
year_week_426_store_5_category_27,2
year_week_427_store_5_category_27,0
year_week_428_store_5_category_27,1
year_week_429_store_5_category_27,3
year_week_430_store_5_category_27,3
year_week_431_store_5_category_27,1
year_week_432_store_5_category_27,3
year_week_425_store_5_category_28,4
year_week_426_store_5_category_28,4
year_week_427_store_5_category_28,2
year_week_428_store_5_category_28,4
year_week_429_store_5_category_28,4
year_week_430_store_5_category_28,3
year_week_431_store_5_category_28,0
year_week_432_store_5_category_28,3
year_week_425_store_5_category_29,2
year_week_426_store_5_category_29,3
year_week_427_store_5_category_29,1
year_week_428_store_5_category_29,2
year_week_429_store_5_category_29,0
year_week_430_store_5_category_29,4
year_week_431_store_5_category_29,2
year_week_432_store_5_category_29,0
year_week_425_store_5_category_3,4
year_week_426_store_5_category_3,2
year_week_427_store_5_category_3,1
year_week_428_store_5_category_3,4
year_week_429_store_5_category_3,1
year_week_430_store_5_category_3,2
year_week_431_store_5_category_3,2
year_week_432_store_5_category_3,2
year_week_425_store_5_category_30,0
year_week_426_store_5_category_30,4
year_week_427_store_5_category_30,2
year_week_428_store_5_category_30,3
year_week_429_store_5_category_30,1
year_week_430_store_5_category_30,3
year_week_431_store_5_category_30,3
year_week_432_store_5_category_30,3
year_week_425_store_5_category_31,2
year_week_426_store_5_category_31,0
year_week_427_store_5_category_31,0
year_week_428_store_5_category_31,1
year_week_429_store_5_category_31,2
year_week_430_store_5_category_31,3
year_week_431_store_5_category_31,3
year_week_432_store_5_category_31,3
year_week_425_store_5_category_32,4
year_week_426_store_5_category_32,3
year_week_427_store_5_category_32,4
year_week_428_store_5_category_32,2
year_week_429_store_5_category_32,4
year_week_430_store_5_category_32,0
year_week_431_store_5_category_32,3
year_week_432_store_5_category_32,4
year_week_425_store_5_category_4,0
year_week_426_store_5_category_4,2
year_week_427_store_5_category_4,2
year_week_428_store_5_category_4,3
year_week_429_store_5_category_4,4
year_week_430_store_5_category_4,1
year_week_431_store_5_category_4,1
year_week_432_store_5_category_4,2
year_week_425_store_5_category_5,2
year_week_426_store_5_category_5,2
year_week_427_store_5_category_5,4
year_week_428_store_5_category_5,3
year_week_429_store_5_category_5,1
year_week_430_store_5_category_5,4
year_week_431_store_5_category_5,0
year_week_432_store_5_category_5,3
year_week_425_store_5_category_6,3
year_week_426_store_5_category_6,2
year_week_427_store_5_category_6,4
year_week_428_store_5_category_6,3
year_week_429_store_5_category_6,0
year_week_430_store_5_category_6,4
year_week_431_store_5_category_6,2
year_week_432_store_5_category_6,0
year_week_425_store_5_category_7,4
year_week_426_store_5_category_7,1
year_week_427_store_5_category_7,3
year_week_428_store_5_category_7,2
year_week_429_store_5_category_7,3
year_week_430_store_5_category_7,3
year_week_431_store_5_category_7,2
year_week_432_store_5_category_7,1
year_week_425_store_5_category_8,4
year_week_426_store_5_category_8,3
year_week_427_store_5_category_8,3
year_week_428_store_5_category_8,3
year_week_429_store_5_category_8,4
year_week_430_store_5_category_8,2
year_week_431_store_5_category_8,2
year_week_432_store_5_category_8,3
year_week_425_store_5_category_9,3
year_week_426_store_5_category_9,1
year_week_427_store_5_category_9,2
year_week_428_store_5_category_9,1
year_week_429_store_5_category_9,2
year_week_430_store_5_category_9,3
year_week_431_store_5_category_9,4
year_week_432_store_5_category_9,0
year_week_425_store_50_category_0,4
year_week_426_store_50_category_0,3
year_week_427_store_50_category_0,4
year_week_428_store_50_category_0,3
year_week_429_store_50_category_0,4
year_week_430_store_50_category_0,1
year_week_431_store_50_category_0,0
year_week_432_store_50_category_0,4
year_week_425_store_50_category_1,0
year_week_426_store_50_category_1,0
year_week_427_store_50_category_1,1
year_week_428_store_50_category_1,3
year_week_429_store_50_category_1,1
year_week_430_store_50_category_1,4
year_week_431_store_50_category_1,2
year_week_432_store_50_category_1,2
year_week_425_store_50_category_10,1
year_week_426_store_50_category_10,3
year_week_427_store_50_category_10,2
year_week_428_store_50_category_10,2
year_week_429_store_50_category_10,0
year_week_430_store_50_category_10,2
year_week_431_store_50_category_10,1
year_week_432_store_50_category_10,4
year_week_425_store_50_category_11,0
year_week_426_store_50_category_11,4
year_week_427_store_50_category_11,0
year_week_428_store_50_category_11,0
year_week_429_store_50_category_11,2
year_week_430_store_50_category_11,0
year_week_431_store_50_category_11,1
year_week_432_store_50_category_11,1
year_week_425_store_50_category_12,1
year_week_426_store_50_category_12,4
year_week_427_store_50_category_12,2
year_week_428_store_50_category_12,0
year_week_429_store_50_category_12,3
year_week_430_store_50_category_12,0
year_week_431_store_50_category_12,2
year_week_432_store_50_category_12,3
year_week_425_store_50_category_13,1
year_week_426_store_50_category_13,1
year_week_427_store_50_category_13,1
year_week_428_store_50_category_13,3
year_week_429_store_50_category_13,3
year_week_430_store_50_category_13,3
year_week_431_store_50_category_13,1
year_week_432_store_50_category_13,4
year_week_425_store_50_category_14,2
year_week_426_store_50_category_14,0
year_week_427_store_50_category_14,2
year_week_428_store_50_category_14,1
year_week_429_store_50_category_14,3
year_week_430_store_50_category_14,4
year_week_431_store_50_category_14,0
year_week_432_store_50_category_14,2
year_week_425_store_50_category_15,2
year_week_426_store_50_category_15,1
year_week_427_store_50_category_15,3
year_week_428_store_50_category_15,4
year_week_429_store_50_category_15,1
year_week_430_store_50_category_15,4
year_week_431_store_50_category_15,0
year_week_432_store_50_category_15,1
year_week_425_store_50_category_16,4
year_week_426_store_50_category_16,2
year_week_427_store_50_category_16,4
year_week_428_store_50_category_16,1
year_week_429_store_50_category_16,4
year_week_430_store_50_category_16,0
year_week_431_store_50_category_16,3
year_week_432_store_50_category_16,2
year_week_425_store_50_category_17,1
year_week_426_store_50_category_17,1
year_week_427_store_50_category_17,4
year_week_428_store_50_category_17,4
year_week_429_store_50_category_17,2
year_week_430_store_50_category_17,1
year_week_431_store_50_category_17,0
year_week_432_store_50_category_17,3
year_week_425_store_50_category_18,0
year_week_426_store_50_category_18,3
year_week_427_store_50_category_18,1
year_week_428_store_50_category_18,1
year_week_429_store_50_category_18,4
year_week_430_store_50_category_18,1
year_week_431_store_50_category_18,1
year_week_432_store_50_category_18,3
year_week_425_store_50_category_19,2
year_week_426_store_50_category_19,0
year_week_427_store_50_category_19,1
year_week_428_store_50_category_19,1
year_week_429_store_50_category_19,2
year_week_430_store_50_category_19,4
year_week_431_store_50_category_19,2
year_week_432_store_50_category_19,2
year_week_425_store_50_category_2,0
year_week_426_store_50_category_2,3
year_week_427_store_50_category_2,0
year_week_428_store_50_category_2,0
year_week_429_store_50_category_2,3
year_week_430_store_50_category_2,4
year_week_431_store_50_category_2,0
year_week_432_store_50_category_2,0
year_week_425_store_50_category_20,2
year_week_426_store_50_category_20,1
year_week_427_store_50_category_20,1
year_week_428_store_50_category_20,3
year_week_429_store_50_category_20,2
year_week_430_store_50_category_20,0
year_week_431_store_50_category_20,2
year_week_432_store_50_category_20,4
year_week_425_store_50_category_21,0
year_week_426_store_50_category_21,2
year_week_427_store_50_category_21,1
year_week_428_store_50_category_21,0
year_week_429_store_50_category_21,4
year_week_430_store_50_category_21,3
year_week_431_store_50_category_21,2
year_week_432_store_50_category_21,3
year_week_425_store_50_category_22,4
year_week_426_store_50_category_22,3
year_week_427_store_50_category_22,4
year_week_428_store_50_category_22,2
year_week_429_store_50_category_22,1
year_week_430_store_50_category_22,2
year_week_431_store_50_category_22,1
year_week_432_store_50_category_22,2
year_week_425_store_50_category_23,4
year_week_426_store_50_category_23,2
year_week_427_store_50_category_23,0
year_week_428_store_50_category_23,4
year_week_429_store_50_category_23,0
year_week_430_store_50_category_23,3
year_week_431_store_50_category_23,3
year_week_432_store_50_category_23,2
year_week_425_store_50_category_24,0
year_week_426_store_50_category_24,0
year_week_427_store_50_category_24,3
year_week_428_store_50_category_24,0
year_week_429_store_50_category_24,3
year_week_430_store_50_category_24,3
year_week_431_store_50_category_24,0
year_week_432_store_50_category_24,3
year_week_425_store_50_category_25,4
year_week_426_store_50_category_25,0
year_week_427_store_50_category_25,3
year_week_428_store_50_category_25,1
year_week_429_store_50_category_25,0
year_week_430_store_50_category_25,4
year_week_431_store_50_category_25,1
year_week_432_store_50_category_25,1
year_week_425_store_50_category_26,4
year_week_426_store_50_category_26,3
year_week_427_store_50_category_26,1
year_week_428_store_50_category_26,3
year_week_429_store_50_category_26,2
year_week_430_store_50_category_26,1
year_week_431_store_50_category_26,2
year_week_432_store_50_category_26,2
year_week_425_store_50_category_27,0
year_week_426_store_50_category_27,4
year_week_427_store_50_category_27,1
year_week_428_store_50_category_27,1
year_week_429_store_50_category_27,3
year_week_430_store_50_category_27,4
year_week_431_store_50_category_27,2
year_week_432_store_50_category_27,0
year_week_425_store_50_category_28,2
year_week_426_store_50_category_28,4
year_week_427_store_50_category_28,1
year_week_428_store_50_category_28,2
year_week_429_store_50_category_28,1
year_week_430_store_50_category_28,1
year_week_431_store_50_category_28,3
year_week_432_store_50_category_28,3
year_week_425_store_50_category_29,4
year_week_426_store_50_category_29,4
year_week_427_store_50_category_29,0
year_week_428_store_50_category_29,4
year_week_429_store_50_category_29,3
year_week_430_store_50_category_29,0
year_week_431_store_50_category_29,1
year_week_432_store_50_category_29,3
year_week_425_store_50_category_3,3
year_week_426_store_50_category_3,4
year_week_427_store_50_category_3,2
year_week_428_store_50_category_3,3
year_week_429_store_50_category_3,4
year_week_430_store_50_category_3,2
year_week_431_store_50_category_3,3
year_week_432_store_50_category_3,4
year_week_425_store_50_category_30,0
year_week_426_store_50_category_30,3
year_week_427_store_50_category_30,1
year_week_428_store_50_category_30,2
year_week_429_store_50_category_30,4
year_week_430_store_50_category_30,4
year_week_431_store_50_category_30,1
year_week_432_store_50_category_30,1
year_week_425_store_50_category_31,4
year_week_426_store_50_category_31,3
year_week_427_store_50_category_31,3
year_week_428_store_50_category_31,0
year_week_429_store_50_category_31,3
year_week_430_store_50_category_31,4
year_week_431_store_50_category_31,2
year_week_432_store_50_category_31,2
year_week_425_store_50_category_32,1
year_week_426_store_50_category_32,2
year_week_427_store_50_category_32,3
year_week_428_store_50_category_32,1
year_week_429_store_50_category_32,1
year_week_430_store_50_category_32,2
year_week_431_store_50_category_32,4
year_week_432_store_50_category_32,4
year_week_425_store_50_category_4,3
year_week_426_store_50_category_4,2
year_week_427_store_50_category_4,2
year_week_428_store_50_category_4,1
year_week_429_store_50_category_4,3
year_week_430_store_50_category_4,4
year_week_431_store_50_category_4,1
year_week_432_store_50_category_4,1
year_week_425_store_50_category_5,2
year_week_426_store_50_category_5,4
year_week_427_store_50_category_5,1
year_week_428_store_50_category_5,3
year_week_429_store_50_category_5,0
year_week_430_store_50_category_5,3
year_week_431_store_50_category_5,2
year_week_432_store_50_category_5,2
year_week_425_store_50_category_6,3
year_week_426_store_50_category_6,1
year_week_427_store_50_category_6,0
year_week_428_store_50_category_6,1
year_week_429_store_50_category_6,0
year_week_430_store_50_category_6,4
year_week_431_store_50_category_6,2
year_week_432_store_50_category_6,1
year_week_425_store_50_category_7,2
year_week_426_store_50_category_7,1
year_week_427_store_50_category_7,0
year_week_428_store_50_category_7,0
year_week_429_store_50_category_7,1
year_week_430_store_50_category_7,1
year_week_431_store_50_category_7,3
year_week_432_store_50_category_7,3
year_week_425_store_50_category_8,4
year_week_426_store_50_category_8,3
year_week_427_store_50_category_8,3
year_week_428_store_50_category_8,3
year_week_429_store_50_category_8,3
year_week_430_store_50_category_8,3
year_week_431_store_50_category_8,1
year_week_432_store_50_category_8,0
year_week_425_store_50_category_9,4
year_week_426_store_50_category_9,0
year_week_427_store_50_category_9,1
year_week_428_store_50_category_9,3
year_week_429_store_50_category_9,2
year_week_430_store_50_category_9,0
year_week_431_store_50_category_9,0
year_week_432_store_50_category_9,1
year_week_425_store_51_category_0,2
year_week_426_store_51_category_0,2
year_week_427_store_51_category_0,2
year_week_428_store_51_category_0,1
year_week_429_store_51_category_0,0
year_week_430_store_51_category_0,0
year_week_431_store_51_category_0,2
year_week_432_store_51_category_0,1
year_week_425_store_51_category_1,1
year_week_426_store_51_category_1,0
year_week_427_store_51_category_1,2
year_week_428_store_51_category_1,2
year_week_429_store_51_category_1,3
year_week_430_store_51_category_1,0
year_week_431_store_51_category_1,1
year_week_432_store_51_category_1,4
year_week_425_store_51_category_10,0
year_week_426_store_51_category_10,4
year_week_427_store_51_category_10,1
year_week_428_store_51_category_10,3
year_week_429_store_51_category_10,3
year_week_430_store_51_category_10,2
year_week_431_store_51_category_10,0
year_week_432_store_51_category_10,3
year_week_425_store_51_category_11,3
year_week_426_store_51_category_11,4
year_week_427_store_51_category_11,3
year_week_428_store_51_category_11,1
year_week_429_store_51_category_11,4
year_week_430_store_51_category_11,0
year_week_431_store_51_category_11,4
year_week_432_store_51_category_11,4
year_week_425_store_51_category_12,0
year_week_426_store_51_category_12,4
year_week_427_store_51_category_12,3
year_week_428_store_51_category_12,1
year_week_429_store_51_category_12,0
year_week_430_store_51_category_12,3
year_week_431_store_51_category_12,3
year_week_432_store_51_category_12,3
year_week_425_store_51_category_13,4
year_week_426_store_51_category_13,0
year_week_427_store_51_category_13,1
year_week_428_store_51_category_13,3
year_week_429_store_51_category_13,2
year_week_430_store_51_category_13,4
year_week_431_store_51_category_13,0
year_week_432_store_51_category_13,0
year_week_425_store_51_category_14,4
year_week_426_store_51_category_14,2
year_week_427_store_51_category_14,4
year_week_428_store_51_category_14,2
year_week_429_store_51_category_14,3
year_week_430_store_51_category_14,4
year_week_431_store_51_category_14,2
year_week_432_store_51_category_14,3
year_week_425_store_51_category_15,3
year_week_426_store_51_category_15,4
year_week_427_store_51_category_15,1
year_week_428_store_51_category_15,1
year_week_429_store_51_category_15,2
year_week_430_store_51_category_15,0
year_week_431_store_51_category_15,1
year_week_432_store_51_category_15,0
year_week_425_store_51_category_16,1
year_week_426_store_51_category_16,4
year_week_427_store_51_category_16,0
year_week_428_store_51_category_16,3
year_week_429_store_51_category_16,2
year_week_430_store_51_category_16,3
year_week_431_store_51_category_16,1
year_week_432_store_51_category_16,3
year_week_425_store_51_category_17,2
year_week_426_store_51_category_17,0
year_week_427_store_51_category_17,3
year_week_428_store_51_category_17,2
year_week_429_store_51_category_17,3
year_week_430_store_51_category_17,0
year_week_431_store_51_category_17,3
year_week_432_store_51_category_17,4
year_week_425_store_51_category_18,1
year_week_426_store_51_category_18,4
year_week_427_store_51_category_18,0
year_week_428_store_51_category_18,2
year_week_429_store_51_category_18,0
year_week_430_store_51_category_18,1
year_week_431_store_51_category_18,3
year_week_432_store_51_category_18,2
year_week_425_store_51_category_19,0
year_week_426_store_51_category_19,2
year_week_427_store_51_category_19,1
year_week_428_store_51_category_19,2
year_week_429_store_51_category_19,3
year_week_430_store_51_category_19,2
year_week_431_store_51_category_19,2
year_week_432_store_51_category_19,0
year_week_425_store_51_category_2,3
year_week_426_store_51_category_2,0
year_week_427_store_51_category_2,2
year_week_428_store_51_category_2,0
year_week_429_store_51_category_2,0
year_week_430_store_51_category_2,0
year_week_431_store_51_category_2,0
year_week_432_store_51_category_2,0
year_week_425_store_51_category_20,0
year_week_426_store_51_category_20,3
year_week_427_store_51_category_20,0
year_week_428_store_51_category_20,4
year_week_429_store_51_category_20,0
year_week_430_store_51_category_20,4
year_week_431_store_51_category_20,3
year_week_432_store_51_category_20,3
year_week_425_store_51_category_21,3
year_week_426_store_51_category_21,4
year_week_427_store_51_category_21,0
year_week_428_store_51_category_21,2
year_week_429_store_51_category_21,0
year_week_430_store_51_category_21,2
year_week_431_store_51_category_21,0
year_week_432_store_51_category_21,3
year_week_425_store_51_category_22,1
year_week_426_store_51_category_22,1
year_week_427_store_51_category_22,1
year_week_428_store_51_category_22,1
year_week_429_store_51_category_22,1
year_week_430_store_51_category_22,4
year_week_431_store_51_category_22,0
year_week_432_store_51_category_22,2
year_week_425_store_51_category_23,2
year_week_426_store_51_category_23,0
year_week_427_store_51_category_23,0
year_week_428_store_51_category_23,1
year_week_429_store_51_category_23,2
year_week_430_store_51_category_23,0
year_week_431_store_51_category_23,3
year_week_432_store_51_category_23,0
year_week_425_store_51_category_24,1
year_week_426_store_51_category_24,2
year_week_427_store_51_category_24,3
year_week_428_store_51_category_24,2
year_week_429_store_51_category_24,4
year_week_430_store_51_category_24,2
year_week_431_store_51_category_24,0
year_week_432_store_51_category_24,3
year_week_425_store_51_category_25,2
year_week_426_store_51_category_25,4
year_week_427_store_51_category_25,3
year_week_428_store_51_category_25,4
year_week_429_store_51_category_25,4
year_week_430_store_51_category_25,3
year_week_431_store_51_category_25,0
year_week_432_store_51_category_25,1
year_week_425_store_51_category_26,3
year_week_426_store_51_category_26,4
year_week_427_store_51_category_26,3
year_week_428_store_51_category_26,4
year_week_429_store_51_category_26,3
year_week_430_store_51_category_26,0
year_week_431_store_51_category_26,2
year_week_432_store_51_category_26,2
year_week_425_store_51_category_27,1
year_week_426_store_51_category_27,1
year_week_427_store_51_category_27,0
year_week_428_store_51_category_27,0
year_week_429_store_51_category_27,2
year_week_430_store_51_category_27,2
year_week_431_store_51_category_27,3
year_week_432_store_51_category_27,0
year_week_425_store_51_category_28,1
year_week_426_store_51_category_28,4
year_week_427_store_51_category_28,0
year_week_428_store_51_category_28,0
year_week_429_store_51_category_28,4
year_week_430_store_51_category_28,1
year_week_431_store_51_category_28,4
year_week_432_store_51_category_28,4
year_week_425_store_51_category_29,0
year_week_426_store_51_category_29,3
year_week_427_store_51_category_29,3
year_week_428_store_51_category_29,3
year_week_429_store_51_category_29,0
year_week_430_store_51_category_29,4
year_week_431_store_51_category_29,2
year_week_432_store_51_category_29,1
year_week_425_store_51_category_3,2
year_week_426_store_51_category_3,4
year_week_427_store_51_category_3,2
year_week_428_store_51_category_3,2
year_week_429_store_51_category_3,4
year_week_430_store_51_category_3,1
year_week_431_store_51_category_3,4
year_week_432_store_51_category_3,4
year_week_425_store_51_category_30,2
year_week_426_store_51_category_30,4
year_week_427_store_51_category_30,0
year_week_428_store_51_category_30,3
year_week_429_store_51_category_30,4
year_week_430_store_51_category_30,4
year_week_431_store_51_category_30,3
year_week_432_store_51_category_30,3
year_week_425_store_51_category_31,0
year_week_426_store_51_category_31,2
year_week_427_store_51_category_31,4
year_week_428_store_51_category_31,0
year_week_429_store_51_category_31,1
year_week_430_store_51_category_31,2
year_week_431_store_51_category_31,2
year_week_432_store_51_category_31,3
year_week_425_store_51_category_32,1
year_week_426_store_51_category_32,3
year_week_427_store_51_category_32,2
year_week_428_store_51_category_32,1
year_week_429_store_51_category_32,0
year_week_430_store_51_category_32,4
year_week_431_store_51_category_32,2
year_week_432_store_51_category_32,4
year_week_425_store_51_category_4,4
year_week_426_store_51_category_4,0
year_week_427_store_51_category_4,2
year_week_428_store_51_category_4,3
year_week_429_store_51_category_4,2
year_week_430_store_51_category_4,0
year_week_431_store_51_category_4,0
year_week_432_store_51_category_4,0
year_week_425_store_51_category_5,3
year_week_426_store_51_category_5,4
year_week_427_store_51_category_5,4
year_week_428_store_51_category_5,0
year_week_429_store_51_category_5,1
year_week_430_store_51_category_5,0
year_week_431_store_51_category_5,1
year_week_432_store_51_category_5,3
year_week_425_store_51_category_6,1
year_week_426_store_51_category_6,1
year_week_427_store_51_category_6,1
year_week_428_store_51_category_6,3
year_week_429_store_51_category_6,0
year_week_430_store_51_category_6,4
year_week_431_store_51_category_6,3
year_week_432_store_51_category_6,2
year_week_425_store_51_category_7,2
year_week_426_store_51_category_7,3
year_week_427_store_51_category_7,2
year_week_428_store_51_category_7,0
year_week_429_store_51_category_7,2
year_week_430_store_51_category_7,0
year_week_431_store_51_category_7,0
year_week_432_store_51_category_7,3
year_week_425_store_51_category_8,0
year_week_426_store_51_category_8,1
year_week_427_store_51_category_8,1
year_week_428_store_51_category_8,4
year_week_429_store_51_category_8,3
year_week_430_store_51_category_8,0
year_week_431_store_51_category_8,4
year_week_432_store_51_category_8,4
year_week_425_store_51_category_9,1
year_week_426_store_51_category_9,0
year_week_427_store_51_category_9,1
year_week_428_store_51_category_9,1
year_week_429_store_51_category_9,4
year_week_430_store_51_category_9,4
year_week_431_store_51_category_9,4
year_week_432_store_51_category_9,3
year_week_425_store_52_category_0,2
year_week_426_store_52_category_0,4
year_week_427_store_52_category_0,2
year_week_428_store_52_category_0,4
year_week_429_store_52_category_0,1
year_week_430_store_52_category_0,2
year_week_431_store_52_category_0,4
year_week_432_store_52_category_0,3
year_week_425_store_52_category_1,0
year_week_426_store_52_category_1,3
year_week_427_store_52_category_1,1
year_week_428_store_52_category_1,4
year_week_429_store_52_category_1,1
year_week_430_store_52_category_1,3
year_week_431_store_52_category_1,1
year_week_432_store_52_category_1,0
year_week_425_store_52_category_10,1
year_week_426_store_52_category_10,1
year_week_427_store_52_category_10,1
year_week_428_store_52_category_10,0
year_week_429_store_52_category_10,4
year_week_430_store_52_category_10,1
year_week_431_store_52_category_10,4
year_week_432_store_52_category_10,2
year_week_425_store_52_category_11,0
year_week_426_store_52_category_11,2
year_week_427_store_52_category_11,0
year_week_428_store_52_category_11,3
year_week_429_store_52_category_11,0
year_week_430_store_52_category_11,3
year_week_431_store_52_category_11,3
year_week_432_store_52_category_11,0
year_week_425_store_52_category_12,4
year_week_426_store_52_category_12,1
year_week_427_store_52_category_12,0
year_week_428_store_52_category_12,1
year_week_429_store_52_category_12,0
year_week_430_store_52_category_12,2
year_week_431_store_52_category_12,4
year_week_432_store_52_category_12,4
year_week_425_store_52_category_13,1
year_week_426_store_52_category_13,0
year_week_427_store_52_category_13,2
year_week_428_store_52_category_13,3
year_week_429_store_52_category_13,4
year_week_430_store_52_category_13,3
year_week_431_store_52_category_13,4
year_week_432_store_52_category_13,4
year_week_425_store_52_category_14,4
year_week_426_store_52_category_14,1
year_week_427_store_52_category_14,1
year_week_428_store_52_category_14,2
year_week_429_store_52_category_14,2
year_week_430_store_52_category_14,3
year_week_431_store_52_category_14,3
year_week_432_store_52_category_14,0
year_week_425_store_52_category_15,3
year_week_426_store_52_category_15,0
year_week_427_store_52_category_15,1
year_week_428_store_52_category_15,4
year_week_429_store_52_category_15,1
year_week_430_store_52_category_15,3
year_week_431_store_52_category_15,3
year_week_432_store_52_category_15,2
year_week_425_store_52_category_16,1
year_week_426_store_52_category_16,4
year_week_427_store_52_category_16,2
year_week_428_store_52_category_16,3
year_week_429_store_52_category_16,0
year_week_430_store_52_category_16,0
year_week_431_store_52_category_16,1
year_week_432_store_52_category_16,1
year_week_425_store_52_category_17,1
year_week_426_store_52_category_17,1
year_week_427_store_52_category_17,2
year_week_428_store_52_category_17,2
year_week_429_store_52_category_17,1
year_week_430_store_52_category_17,1
year_week_431_store_52_category_17,0
year_week_432_store_52_category_17,0
year_week_425_store_52_category_18,4
year_week_426_store_52_category_18,0
year_week_427_store_52_category_18,0
year_week_428_store_52_category_18,1
year_week_429_store_52_category_18,1
year_week_430_store_52_category_18,1
year_week_431_store_52_category_18,3
year_week_432_store_52_category_18,3
year_week_425_store_52_category_19,4
year_week_426_store_52_category_19,2
year_week_427_store_52_category_19,0
year_week_428_store_52_category_19,3
year_week_429_store_52_category_19,2
year_week_430_store_52_category_19,3
year_week_431_store_52_category_19,3
year_week_432_store_52_category_19,2
year_week_425_store_52_category_2,1
year_week_426_store_52_category_2,0
year_week_427_store_52_category_2,2
year_week_428_store_52_category_2,4
year_week_429_store_52_category_2,1
year_week_430_store_52_category_2,4
year_week_431_store_52_category_2,3
year_week_432_store_52_category_2,2
year_week_425_store_52_category_20,1
year_week_426_store_52_category_20,4
year_week_427_store_52_category_20,1
year_week_428_store_52_category_20,2
year_week_429_store_52_category_20,0
year_week_430_store_52_category_20,3
year_week_431_store_52_category_20,0
year_week_432_store_52_category_20,2
year_week_425_store_52_category_21,3
year_week_426_store_52_category_21,4
year_week_427_store_52_category_21,4
year_week_428_store_52_category_21,2
year_week_429_store_52_category_21,0
year_week_430_store_52_category_21,2
year_week_431_store_52_category_21,4
year_week_432_store_52_category_21,0
